study_id,site_id,chamber_id,chamber_year,chamber_type,collar_installation_date,collar_installation_period,collar_insertion_depth,chamber_area,clipping,chamber_opacity,path_to_chamber,chamber_location_notes,chamber_notes,chamber_longitude,chamber_latitude,chamber_position_accuracy,chamber_position_method,elevation_class,chamber_elevation,chamber_elevation_datum,chamber_elevation_accuracy,chamber_elevation_method,chamber_elevation_notes,salinity_class,salinity_method,salinity_notes,inundation_time,inundation_method,inundation_notes,wetland_vegetation_class,wetland_vegetation_method,wetland_vegetation_notes,field_or_manipulation_code,mean_dry_bulk_density,se_dry_bulk_density,mean_soil_organic,se_soil_organic,mean_soil_carbon,se_soil_carbon,mean_soil_total_nitrogen,se_soil_total_nitrogen,mean_soil_CN_ratio,se_soil_CN_ratio,soil_depth
Shahan_et_al_unpublished,US_EDN_p,EDN_3,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.7483,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_p,EDN_4,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.714,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_p,EDN_5,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.7205,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_6,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6971,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_7,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6828,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_8,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6951,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_9,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.7586,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_p,EDN_10,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.743,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_p,EDN_11,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.7347,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_s,EDN_12,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.5261,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_s,EDN_13,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.5349,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_14,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6498,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_15,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6336,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_p,EDN_16,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6851,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_17,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6244,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_s,EDN_18,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6162,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_s,EDN_19,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.6199,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_s,EDN_20,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.5981,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_m,EDN_21,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.618,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,mudflat,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_p,EDN_22,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.7714,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_p,EDN_23,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.685,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shahan_et_al_unpublished,US_EDN_s,EDN_24,2020,static,2020-06-06,NA,19,0.0255,FALSE,opaque,TRUE,NA,We did not clip vegetation and there is not vegetation in the collars. They were placed between plant stalks if they were placed in a vegetated area.,NA,NA,NA,RTK,NA,1.5686,RTCM-Ref 3215 (elevation 12.1699),NA,RTK,NA,NA,NA,NA,NA,NA,NA,emergent,measurement,NA,field,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_A,Coos Bay_A_1,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.325117,43.26795,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.373,0.034,NA,NA,0.08109999999999999,0.0073,0.0063,7.000000000000001e-4,12.873015873015872,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_A,Coos Bay_A_2,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.325117,43.26795,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.373,0.034,NA,NA,0.08109999999999999,0.0073,0.0063,7.000000000000001e-4,12.873015873015872,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_A,Coos Bay_A_3,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.324483,43.267917,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.373,0.034,NA,NA,0.08109999999999999,0.0073,0.0063,7.000000000000001e-4,12.873015873015872,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_A,Coos Bay_A_4,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.324483,43.267917,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.373,0.034,NA,NA,0.08109999999999999,0.0073,0.0063,7.000000000000001e-4,12.873015873015872,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_A,Coos Bay_A_5,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.32495,43.267867,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.373,0.034,NA,NA,0.08109999999999999,0.0073,0.0063,7.000000000000001e-4,12.873015873015872,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_A,Coos Bay_A_6,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.32495,43.267867,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,fresh,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.373,0.034,NA,NA,0.08109999999999999,0.0073,0.0063,7.000000000000001e-4,12.873015873015872,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KH,Coos Bay_KH_1,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319067,43.28035,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.26,0.07781516561699267,NA,NA,0.104,0.02439999999999999,0.00584,0.00140999999999999,17.808219178082194,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KH,Coos Bay_KH_2,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319067,43.28035,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.26,0.07781516561699267,NA,NA,0.104,0.02439999999999999,0.00584,0.00140999999999999,17.808219178082194,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KH,Coos Bay_KH_3,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319033,43.28085,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.26,0.07781516561699267,NA,NA,0.104,0.02439999999999999,0.00584,0.00140999999999999,17.808219178082194,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KH,Coos Bay_KH_4,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319033,43.28085,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.26,0.07781516561699267,NA,NA,0.104,0.02439999999999999,0.00584,0.00140999999999999,17.808219178082194,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KH,Coos Bay_KH_5,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.318867,43.280583,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.26,0.07781516561699267,NA,NA,0.104,0.02439999999999999,0.00584,0.00140999999999999,17.808219178082194,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KH,Coos Bay_KH_6,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.318867,43.280583,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.26,0.07781516561699267,NA,NA,0.104,0.02439999999999999,0.00584,0.00140999999999999,17.808219178082194,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KL,Coos Bay_KL_1,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.3199,43.281533,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.302,0.01744133022449836,NA,NA,0.08710000000000001,0.0092,0.00654,6.900000000000001e-4,13.31804281345566,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KL,Coos Bay_KL_2,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.3199,43.281533,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.302,0.01744133022449836,NA,NA,0.08710000000000001,0.0092,0.00654,6.900000000000001e-4,13.31804281345566,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KL,Coos Bay_KL_3,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319767,43.281417,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.302,0.01744133022449836,NA,NA,0.08710000000000001,0.0092,0.00654,6.900000000000001e-4,13.31804281345566,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KL,Coos Bay_KL_4,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319767,43.281417,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.302,0.01744133022449836,NA,NA,0.08710000000000001,0.0092,0.00654,6.900000000000001e-4,13.31804281345566,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KL,Coos Bay_KL_5,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319567,43.281517,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.302,0.01744133022449836,NA,NA,0.08710000000000001,0.0092,0.00654,6.900000000000001e-4,13.31804281345566,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KL,Coos Bay_KL_6,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319567,43.281517,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.302,0.01744133022449836,NA,NA,0.08710000000000001,0.0092,0.00654,6.900000000000001e-4,13.31804281345566,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KM,Coos Bay_KM_1,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319217,43.280917,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.306,0.05321841786449498,NA,NA,0.0736,0.0137,0.00471,9.7e-4,15.626326963906584,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KM,Coos Bay_KM_2,2017,static,NA,between one week and one month prior to sampling event,15,0.066,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319217,43.280917,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.306,0.05321841786449498,NA,NA,0.0736,0.0137,0.00471,9.7e-4,15.626326963906584,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KM,Coos Bay_KM_3,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319617,43.281333,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,polyhaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.306,0.05321841786449498,NA,NA,0.0736,0.0137,0.00471,9.7e-4,15.626326963906584,NA,NA
Schultz_and_Bridgham_2023,Coos Bay_KM,Coos Bay_KM_4,2017,static,NA,between one week and one month prior to sampling event,15,0.123,FALSE,opaque,TRUE,chambers in pairs along  boardwalks,NA,-124.319617,43.281333,NA,other moderate resolution,NA,NA,NA,NA,NA,NA,mesohaline,measurement,NA,NA,NA,NA,NA,NA,NA,field,0.306,0.05321841786449498,NA,NA,0.0736,0.0137,0.00471,9.7e-4,15.626326963906584,NA,NA
