Subsite,Point_type,Full_name,Plot,Use?,Note,RTK_Sensor,Coordinate_system,Datum,GEOID,Year,Month,Day,Easting,Northing,Latitude_dd,Longitude_dd,Elevation_m,Hz_Prec,Vt_Prec,PDOP,Sats,Description,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Solution status,Averaging start,Averaging end,Samples,Base easting,Base northing,Base elevation,Baseline
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 LEFT LL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.98,438884.675,38.87996748N,76.55185402W,0.38,0.013,0.024,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 LEFT UL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.826,438884.712,38.87996609N,76.55185360W,0.402,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 LEFT UR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.778,438884.534,38.87996567N,76.55185566W,0.397,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 LEFT LR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.984,438884.491,38.87996752N,76.55185614W,0.381,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 RIGHT LL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.972,438884.339,38.87996742N,76.55185790W,0.386,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 RIGHT UL,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.821,438884.354,38.87996606N,76.55185773W,0.376,0.013,0.023,1.3,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 RIGHT UR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.825,438884.189,38.87996611N,76.55185962W,0.374,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1A ALLOMETRY QUAD 1 RIGHT LR,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134776.955,438884.164,38.87996727N,76.55185991W,0.369,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 LEFT LL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.631,438884.289,38.87994633N,76.55185860W,0.375,0.014,0.024,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 LEFT UL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.792,438884.278,38.87994779N,76.55185871W,0.377,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 LEFT UR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.816,438884.391,38.87994800N,76.55185741W,0.403,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 LEFT LR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.598,438884.426,38.87994603N,76.55185702W,0.405,0.014,0.023,1.3,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 RIGHT LL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.634,438884.592,38.87994635N,76.55185511W,0.402,0.013,0.023,1.3,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 RIGHT UL,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.821,438884.571,38.87994804N,76.55185534W,0.407,0.013,0.023,1.3,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 RIGHT UR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.808,438884.74,38.87994791N,76.55185340W,0.376,0.013,0.023,1.3,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG 1B ALLOMETRY QUAD 1 RIGHT LR,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134774.673,438884.767,38.87994669N,76.55185309W,0.387,0.013,0.023,1.3,22,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 1B INGROWTH CORE 1B-1,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134773.441,438886.611,38.87993551N,76.55183191W,0.415,0.013,0.022,1.2,23,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 1B INGROWTH CORE 1B-2,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134773.506,438886.196,38.87993612N,76.55183669W,0.391,0.013,0.022,1.2,23,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 1B INGROWTH CORE 1B-3,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134773.425,438885.642,38.87993541N,76.55184307W,0.397,0.013,0.022,1.2,23,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 2A INGROWTH CORE 2A-1,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134760.848,438875.562,38.87982256N,76.55195996W,0.401,0.014,0.024,1.2,23,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 2A INGROWTH CORE 2A-2,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134760.797,438875.111,38.87982212N,76.55196516W,0.412,0.014,0.024,1.2,23,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 2A INGROWTH CORE 2A-3,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134760.809,438874.628,38.87982225N,76.55197072W,0.378,0.013,0.023,1.3,22,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 2B INGROWTH CORE 2B-1,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134765.525,438875.332,38.87986471N,76.55196234W,0.398,0.013,0.023,1.2,22,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 2B INGROWTH CORE 2B-2,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134765.54,438874.863,38.87986486N,76.55196775W,0.406,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Ingrowth core,HOG 2B INGROWTH CORE 2B-3,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134765.539,438874.308,38.87986487N,76.55197415W,0.407,0.014,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2B LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134763.643,438875.132,38.87984776N,76.55196476W,0.418,0.013,0.022,1.2,23,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2B UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134763.646,438874.544,38.87984781N,76.55197153W,0.396,0.013,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2B UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.199,438874.479,38.87985279N,76.55197225W,0.387,0.012,0.022,1.2,23,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2B LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.195,438875.056,38.87985274N,76.55196560W,0.383,0.013,0.022,1.2,23,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2A LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.185,438875.131,38.87983462N,76.55196484W,0.402,0.014,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2A UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.128,438874.586,38.87983414N,76.55197113W,0.374,0.013,0.023,1.2,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2A UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.727,438874.577,38.87983953N,76.55197120W,0.394,0.014,0.023,1.2,22,,,,,,,,,,,,,,
Hog,Collar,HOG COLLAR 2A LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.766,438875.15,38.87983986N,76.55196460W,0.417,0.013,0.023,1.2,22,,,,,,,,,,,,,,
Hog,Porewater sipper,HOG SIPPER 2A,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.461,438875.376,38.87983710N,76.55196201W,0.392,0.013,0.023,1.3,22,,,,,,,,,,,,,,
Hog,Porewater sipper,HOG SIPPER 2B,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134763.918,438875.407,38.87985023N,76.55196157W,0.392,0.014,0.024,1.4,21,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD LEFT LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.025,438873.673,38.87983324N,76.55198166W,0.417,0.015,0.025,1.3,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD LEFT UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.163,438873.637,38.87983449N,76.55198207W,0.424,0.014,0.024,1.3,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD LEFT UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.166,438873.858,38.87983451N,76.55197951W,0.406,0.013,0.022,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD LEFT LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.031,438873.878,38.87983329N,76.55197929W,0.415,0.014,0.023,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD RIGHT LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.04,438874.008,38.87983337N,76.55197780W,0.414,0.014,0.023,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD RIGHT UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.213,438873.99,38.87983493N,76.55197799W,0.4,0.014,0.023,1.2,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD RIGHT UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.235,438874.169,38.87983512N,76.55197593W,0.407,0.013,0.022,1.2,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2A QUAD RIGHT LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.036,438874.187,38.87983332N,76.55197574W,0.403,0.014,0.022,1.2,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD RIGHT LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.355,438873.764,38.87985424N,76.55198048W,0.406,0.013,0.022,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD RIGHT UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.178,438873.745,38.87985264N,76.55198071W,0.412,0.014,0.022,1,24,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD RIGHT UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.191,438873.583,38.87985277N,76.55198258W,0.419,0.014,0.022,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD RIGHT LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.363,438873.564,38.87985432N,76.55198278W,0.408,0.014,0.023,1.2,22,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD LEFT LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.321,438874.057,38.87985391N,76.55197710W,0.421,0.014,0.024,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD LEFT UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.163,438874.098,38.87985249N,76.55197664W,0.401,0.014,0.022,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD LEFT UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.165,438873.902,38.87985251N,76.55197890W,0.423,0.013,0.022,1.1,23,,,,,,,,,,,,,,
Hog,Phenology quadrat,HOG ALLOMETRY 2B QUAD LEFT LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.323,438873.891,38.87985394N,76.55197902W,0.429,0.012,0.021,1.1,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2A 2021 HARVEST LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134763.75,438876.5,38.87984866N,76.55194898W,0.381,0.013,0.021,1.2,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2A 2021 HARVEST UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134763.79,438876.871,38.87984901N,76.55194470W,0.391,0.013,0.022,1.1,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2A 2021 HARVEST UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134763.394,438876.915,38.87984544N,76.55194421W,0.374,0.014,0.022,1.1,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2A 2021 HARVEST LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134763.379,438876.522,38.87984532N,76.55194874W,0.358,0.013,0.021,1.1,23,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2A 2022 HARVEST LL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.599,438876.465,38.87985631N,76.55194934W,0.374,0.014,0.022,1.1,23,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2A 2022 HARVEST UL,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.619,438876.932,38.87985647N,76.55194395W,0.361,0.014,0.022,1.1,23,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2A 2022 HARVEST UR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.173,438876.957,38.87985245N,76.55194369W,0.352,0.014,0.022,1.1,23,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2A 2022 HARVEST LR,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134764.128,438876.519,38.87985206N,76.55194874W,0.37,0.013,0.021,1.1,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2B 2021 HARVEST LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.653,438876.473,38.87983878N,76.55194935W,0.369,0.014,0.021,1.1,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2B 2021 HARVEST UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.638,438876.871,38.87983863N,76.55194477W,0.386,0.015,0.022,1.1,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2B 2021 HARVEST UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.183,438876.867,38.87983453N,76.55194485W,0.394,0.013,0.021,1.1,23,,,,,,,,,,,,,,
Hog,2021 Harvest area,HOG 2B 2021 HARVEST LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134762.194,438876.504,38.87983465N,76.55194903W,0.363,0.014,0.021,1.2,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2B 2022 HARVEST LL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134761.869,438876.381,38.87983173N,76.55195046W,0.379,0.013,0.021,1.2,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2B 2022 HARVEST UL,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134761.406,438876.361,38.87982755N,76.55195072W,0.384,0.014,0.022,1.2,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2B 2022 HARVEST UR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134761.446,438875.911,38.87982794N,76.55195590W,0.378,0.013,0.021,1.2,22,,,,,,,,,,,,,,
Hog,2022 Harvest area,HOG 2B 2022 HARVEST LR,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134761.859,438875.944,38.87983165N,76.55195549W,0.373,0.013,0.02,1.2,22,,,,,,,,,,,,,,
Hog,Conductivity sensor well,HOG COND WELL GROUND,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134769.087,438880.58,38.87989656N,76.55190166W,0.361,0.014,0.023,1.2,22,,,,,,,,,,,,,,
Hog,Conductivity sensor well,HOG COND WELL CAP TOP,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134769.086,438880.606,38.87989655N,76.55190136W,0.787,0.014,0.021,1.2,22,,,,,,,,,,,,,,
Hog,Water level sensor well,HOG WATER WELL CAP TOP,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134768.657,438880.217,38.87989270N,76.55190586W,0.813,0.014,0.022,1.2,22,,,,,,,,,,,,,,
Hog,Water level sensor well,HOG WATER WELL GROUND,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,10,134768.689,438880.232,38.87989299N,76.55190569W,0.419,0.014,0.021,1.2,22,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 1,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135576.803,438005.368,38.88721096N,76.56194365W,0.268,0.068,0.084,1.3,20,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 1 V2,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135576.818,438005.334,38.88721110N,76.56194404W,0.26,0.033,0.038,1.3,20,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 1 V3,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135576.784,438005.366,38.88721078N,76.56194367W,0.302,0.03,0.032,1.3,20,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 1 V4,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135576.782,438005.362,38.88721076N,76.56194371W,0.293,0.015,0.029,1.3,21,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD NERR 2020 2A,2A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135577.988,437986.416,38.88722245N,76.56216201W,0.226,0.035,0.045,1.4,19,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD NERR 2020 2B,2B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135577.264,437985.888,38.88721595N,76.56216815W,0.221,0.048,0.049,1.4,19,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD NERR 2020 2C,2B,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135575.585,437974.252,38.88720133N,76.56230235W,-0.407,0.045,0.06,1.4,20,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER IN CREEK 1,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135575.562,437974.299,38.88720112N,76.56230181W,-0.422,0.057,0.092,1.4,20,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER IN CREEK 2,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135575.572,437974.293,38.88720121N,76.56230188W,-0.388,0.075,0.082,1.4,20,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER IN CREEK 3,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135575.58,437974.316,38.88720128N,76.56230162W,-0.351,0.098,0.056,1.5,19,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 3,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135607.331,438003.206,38.88748606N,76.56196687W,0.306,0.137,0.181,1.8,17,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 3 V2,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135607.27,438003.176,38.88748551N,76.56196723W,0.368,0.095,0.154,1.8,17,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 3 V3,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135607.306,438003.206,38.88748583N,76.56196687W,0.583,0.086,0.194,1.8,17,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 3 V4,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135607.246,438003.198,38.88748528N,76.56196697W,0.581,0.074,0.157,1.8,17,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 3 V5,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135607.242,438003.194,38.88748525N,76.56196702W,0.548,0.081,0.173,1.8,17,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 3 V6,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135607.22,438003.195,38.88748505N,76.56196701W,0.462,0.039,0.085,1.8,17,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 4 WOODS,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135607.029,437973.727,38.88748461N,76.56230666W,3.707,0.464,0.718,1.8,17,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 4 WOOD V2,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135606.946,437973.836,38.88748385N,76.56230542W,3.83,0.102,0.234,3.4,15,,,,,,,,,,,,,,
Mud,Landsat pixel corner,MUD CORNER 4 WOOD V3,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135606.954,437973.587,38.88748393N,76.56230829W,3.626,0.13,0.251,3,18,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD NERR 2020 1A V1,1A,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.21,437990.252,38.88734139N,76.56211707W,0.239,0.081,0.114,1.6,18,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD NERR 2020 1A V2,1A,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.2,437990.28,38.88734130N,76.56211675W,0.245,0.074,0.123,1.2,20,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD NERR 2020 1A V3,1A,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.153,437990.284,38.88734088N,76.56211671W,0.257,0.091,0.144,1.3,19,,,,,,,,,,,,,,
Mud,2020 NERR sample plot,MUD NERR 2020 1B,1B,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.202,437989.475,38.88734135N,76.56212603W,0.134,0.094,0.178,1.2,21,,,,,,,,,,,,,,
Mud,Conductivity sensor well,MUD COND WELL GROUND,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135590.96,437993.844,38.88733898N,76.56207569W,0.129,0.06,0.085,1.3,20,,,,,,,,,,,,,,
Mud,Conductivity sensor well,MUD COND WELL CAP TOP,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135590.988,437993.813,38.88733924N,76.56207605W,0.695,0.025,0.047,1.5,19,,,,,,,,,,,,,,
Mud,Water level sensor well,MUD WATER WELL GROUND,,Yes,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.094,437993.304,38.88734021N,76.56208190W,0.093,0.021,0.036,1.4,19,,,,,,,,,,,,,,
Mud,Water level sensor well,MUD WATER WELL CAP TOP,,No,,Trimble R12,United States/State Plane 1983 Maryland 1900,NAD1983,GEOID18,2022,3,11,135591.054,437993.274,38.88733985N,76.56208225W,0.638,0.018,0.033,1.2,21,,,,,,,,,,,,,,
